id,review_title,rating_title
tt0068205,Intriguing story about love and monogamy,8/10
tt0068205,Moral 101,6/10
tt0068205,How one man connects with female beauty,10/10
tt0068205,Shaw Thing,9/10
tt0068205,an affecting character/faith drama,9/10
tt0068205,Avalanche,8/10
tt0068205,I am becoming a fan of Rohmer,8/10
tt0068205,Is it possible to love two women at once? Is it normal?,7/10
tt0068205,French Film,10/10
tt0068205,"Yes, but...",9/10
tt0068205,The last of Rohmer's Six Moral Tales,8/10
tt0068205,"A mysterious, wonderful film",8/10
tt0068205,"Subtle, enjoyable",6/10
tt0066989,"Flawed, yes, but so moving, the flaws don't matter ...",9/10
tt0066989,"Not bad, but shame about that voice-over...",7/10
tt0066989,Flawed and tender,7/10
tt0066989,A great film about love,3/10
tt0066989,Pointless Truffaut,9/10
tt0066989,"Exquisite Experience, Truly Cherished.Truffaut's art",8/10
tt0066989,Very moving,7/10
tt0066989,"good movie, could have been a masterpiece",9/10
tt0066989,Melodramatic Triangle of Love,8/10
tt0066989,The poetic love under the Truffaut's lens!!!,10/10
tt0066989,"A love triangle between two lady and a gentleman, between an island and a continent",5/10
tt0066989,"Novelistic story of thwarted love, beautifully filmed",6/10
tt0066989,"A lyrical, amusing slice of Truffaut's unique vision",6/10
tt0066989,One of Truffaut's best,4/10
tt0066989,shoot the narrator!,8/10
tt0066989,Two very different English sisters,10/10
tt0066989,Claude Roc & a Hard Place...,7/10
tt0066989,"Silly melodrama, inconsistent acting",4/10
tt0066989,Torpid Truffaut,7/10
tt0060304,"If you can't afford LSD, try colour TV.",7/10
tt0060304,"The decline and fall of western civilisation, parts 1 to 4",3/10
tt0060304,Tedious,2/10
tt0060304,There can be little doubt that this is unmitigated tripe.,6/10
tt0060304,Two or Three Things I Know About Her.,3/10
tt0060304,Self-Absorption,2/10
tt0060304,"Marxist, or just a bad movie",10/10
tt0060304,Keeping up with the Jones'....one trick at a time.,10/10
tt0060304,making sense of the world again,2/10
tt0060304,Outstanding,6/10
tt0060304,Artsy fartsy film that portrays American consumer capitalism as the reason the French people are oppressed,9/10
tt0060304,"The least successful Godard film I've seen, and I've seen more than a dozen others",7/10
tt0060304,A Timeless Work Concerning Commercialism and Urban Inequality (Just Not For the Casual Viewer),3/10
tt0060304,Frustrating and fascinating,10/10
tt0060304,Boring Musings from People Stuck in the Middle Class,6/10
tt0060304,2 or 3 Things Godard Knows About Cinema,3/10
tt0060304,Trying to extract a meaning from here is like cheating on a test,6/10
tt0060304,One long puzzle,3/10
tt0060304,essay on the modern American world infecting France,4/10
tt0060304,2 or 3 things I could have done instead of seeing this movie,8/10
tt0060304,Whispering Rage,1/10
tt0060304,2 Or 3 Things I Know About Her,7/10
tt0046487,Amusing and lively movie with enjoyable humor,7/10
tt0046487,Gorgeous,10/10
tt0046487,"Hilarious, influential, plot less, wonderful",9/10
tt0046487,Brings its own popcorn.,8/10
tt0046487,"Gentle, funny comedy of errors",7/10
tt0046487,Very Enjoyable Throwback,9/10
tt0046487,Much More Than Simple Slapstick,10/10
tt0046487,Funniest movie of all time,10/10
tt0046487,Like the best vacation you never took,10/10
tt0046487,All summers used to be like this,10/10
tt0046487,An Absolute Hoot 10/10,10/10
tt0046487,Classic Cinema,10/10
tt0046487,A masterpiece of gentle slapstick!!!!!!!!!!!!,7/10
tt0046487,"If you like Chaplin, you'll love this.",9/10
tt0046487,My brief review of the film,10/10
tt0046487,it turned out that I didn't need to see this with subtitles,9/10
tt0046487,Tati's funniest,10/10
tt0046487,The very pinnacle of comedy,9/10
tt0046487,Classic Humour,9/10
tt0046487,Subtle Charm of the Bourgeoisie,8/10
tt0046487,Invincible Innocence,7/10
tt0046487,Introducing M. Hulot,7/10
tt0046487,Tati Comes Into His Own,4/10
tt0053270,Experimental Excellence,10/10
tt0053270,Cassavetes' first,8/10
tt0053270,No-holds barred film from this portrait of late 50's New York,6/10
tt0053270,A Pioneering Approach,9/10
tt0053270,Enchanting time capsule of late '50s New York,5/10
tt0053270,Life is an improvisation in the limelight when the truth remains in the shadows ...,9/10
tt0053270,If we're going to be brutally honest.....,4/10
tt0053270,"Goes beyond acting, beyond character, beyond plot",8/10
tt0053270,More important than good,7/10
tt0053270,Well-done early independent film by Cassavetes...,7/10
tt0053270,"Not the perfect movie but still a nice little, different one.",8/10
tt0053270,"Primitive Cassavetes. Interesting, but no masterpeice",7/10
tt0053270,A breakthrough in American cinema,8/10
tt0053270,Good start,7/10
tt0053270,"""improvisation"" at its best",8/10
tt0053270,John Cassavetes' first,5/10
tt0053270,When Improversation Works,7/10
tt0053270,Great,7/10
tt0080310,War Where There Ain't No Rules,9/10
tt0080310,Well worth seeing.,8/10
tt0080310,Superb wartime courtroom drama,10/10
tt0080310,Intelligent Drama About Military Morality,8/10
tt0080310,A truly pleasant surprise,8/10
tt0080310,"""It's a new war for a new century.""",9/10
tt0080310,Powerful war movie,8/10
tt0080310,A True Classic,10/10
tt0080310,Great,9/10
tt0080310,A Plot for Warriors of Any Epoch,10/10
tt0080310,The world? I've seen it,10/10
tt0080310,"Magnificent, thought-provoking (albeit depressing) courtroom drama",8/10
tt0080310,"A gripping legal/military thriller - not just a top Aussie movie, but a top movie.",10/10
tt0080310,An all time great war movie/court room drama,10/10
tt0080310,War Inside a Courtroom,9/10
tt0080310,Watching Edward Woodward is like taking an acting lesson,10/10
tt0080310,A great movie that shows the real face of war.,10/10
tt0080310,Beautiful film-making and acting tour-de-force,10/10
tt0080310,A Masterpiece of thought provoking cinema.,10/10
tt0080310,Finally: A Historical film that Treats the Boer Fairly,10/10
tt0080310,Edward Woodward Shines In True Story.,8/10
tt0080310,An excellent film which warrants repeat viewings,9/10
tt0080310,One of the best,10/10
tt0080310,They don't come better than this!,10/10
tt0080310,"Intelligent, engrossing courtroom drama.",9/10
tt0044837,The Spotlight Unfortunately Cannot Shine Forever.,9/10
tt0044837,Chaplin's Best Talkie. 9/10,9/10
tt0044837,A final reflective masterpiece,10/10
tt0044837,One of the best movies by Chaplin,7/10
tt0044837,A story of a ballerina and a clown,10/10
tt0044837,"the more Chaplin I see, the more I admire his work",9/10
tt0044837,"Chaplain's last song, offered ""his way"" without apology",9/10
tt0044837,"Drama, Comedy, Tragedy, Philosophy and Nostalgia",10/10
tt0044837,One of the Most Melancholic Films I Have Ever Seen,3/10
tt0044837,A fantastic movie about an old and washed-up clown who meets a young and troubled ballerina.,5/10
tt0044837,"Perhaps Chaplin's most personal film, but it is also his most reflective and one of his most touching",10/10
tt0044837,Worth seeing but undeniably flawed in some big aspects,4/10
tt0044837,Perfect. Brilliant. Tocuhing. Chaplin,8/10
tt0044837,Maudlin Chaplin,7/10
tt0044837,Chaplin's love letter to himself,9/10
tt0044837,"Ode to Chaplin, part nineteen",1/10
tt0048308,The Most Scandalous Woman of the Nineteenth Century,7/10
tt0048308,"great as spectacle and technical wonder, but also a heartbreaking tale of a lost woman",10/10
tt0048308,"Colorful Spectacle, Dull.",5/10
tt0048308,Max Ophuls Final Masterpiece,10/10
tt0048308,Spectacularly Dull,7/10
tt0048308,"An intriguing film, of many facets.",10/10
tt0048308,amazingly flat and uninteresting,5/10
tt0048308,the most flawed masterpiece,10/10
tt0048308,Cirque de Celebrity,4/10
tt0048308,"Unfortunately Max Ophüls' only color movie, is one to remember.",8/10
tt0048308,The chocolate box is empty,7/10
tt0048308,"A Lost Gem, Gloriously Remastered",9/10
tt0048308,"I know I should give this movie a lesser mark than six, but I just can't do it!",6/10
tt0048308,A travesty,5/10
tt0048308,Whatever Lola Wants ...,7/10
tt0048308,life without a safety net,9/10
tt0048308,Glossy 50's facade with a Philospher's Heart,10/10
tt0048308,The tragedy of a woman becomes the tragedy of a film,7/10
tt0048308,phew!,6/10
tt0048308,Give it a chance,10/10
tt0048308,Lola Montès,6/10
tt0048308,Where are we going?,10/10
tt0081176,"Fascinating, unique, very moving",10/10
tt0081176,A brilliant example of using narrative to bring abstract ideas alive,9/10
tt0081176,"Intelligent, thought-provoking, mesmerizing",8/10
tt0081176,A rarity: an experimental film that works very well,10/10
tt0081176,"A fascinating, captivating film",10/10
tt0081176,This film did for me what ADAPTATION could not. It pierced my heart.,10/10
tt0081176,Mon Oncle d'Amérique / My American Uncle : One of Alain Resnais' important films which says a lot about human behavior.,10/10
tt0081176,Outstanding masterpiece - there's no other film like it!,7/10
tt0081176,MON ONCLE D' AMERIQUE IS FANTASTIQUE,7/10
tt0081176,A masterpiece!,9/10
tt0081176,Despite All My Rage I Am Still Just A Rat In A Cage,9/10
tt0081176,Relatively Cool,6/10
tt0081176,Mechanisms of apparent reality,4/10
tt0081176,an oddly structured yet fascinating film,8/10
tt0081176,What a Concept,8/10
tt0081176,interesting concept that kind of works,8/10
tt0081176,Fantastically reproduced...,8/10
tt0047469,A Cruel and Tragic Melodramatic Romance,10/10
tt0047469,"Opera house, pamphlets raining down",9/10
tt0047469,Three cheers for Alida Valli,9/10
tt0047469,"Sweeping, operatic tragic love story scored to Bruckner",9/10
tt0047469,Luchino Visconti's aesthetic revolution,7/10
tt0047469,Identity Crises,7/10
tt0047469,An epic romance from post war Italy.,4/10
tt0047469,Senso,9/10
tt0047469,Visually it's a stunner,8/10
tt0047469,Visually stunning...but I have trouble with a film where I hate the main characters this much.,7/10
tt0047469,Unforgettable performance of Alida Valli with dream team of illustrious filmmakers,5/10
tt0047469,Unrequited love among ruins of the war!!!,9/10
tt0047469,Good,8/10
tt0047469,Senso (The Wanton Countess),8/10
tt0047469,For those who watch opera for the storyline,8/10
tt0047469,Visconti in between his neo realist and theatrical period,10/10
tt0047469,Epic Romance in a period setting !!!,7/10
tt0047469,Senso is intense.,4/10
tt0047469,Loved the way this movie got shot.,8/10
tt0055506,Tough But Almost Unbearbly Poignant,9/10
tt0055506,Film Retains is Power,9/10
tt0055506,Tasting something daring,8/10
tt0055506,A haunting masterpiece with sharp and true dialogue.,8/10
tt0055506,Landmark British Classic !,9/10
tt0055506,Sensitive and Well Acted Kitchen Sink Drama,8/10
tt0055506,"A poignant, delicately powerful gem of a movie!",10/10
tt0055506,A Taste of Unsuspected Modernity...,9/10
tt0055506,remarkable,10/10
tt0055506,"Cinematic, theatrical brilliance",10/10
tt0055506,"One of the British classics of the time, which still holds up brilliantly",6/10
tt0055506,La Dolce Acido.,10/10
tt0055506,Favourable comments of a favourite film.,9/10
tt0055506,Murray Melvin,8/10
tt0055506,Good to see this excellent film is now on a Criterion Collection Blu-Ray disc.,10/10
tt0055506,Kitchen sink ground breaker watered down by time.,10/10
tt0055506,A masterpiece from Tony Richardson and pure magic from Rita Tushingham,8/10
tt0055506,Body language says more than words,8/10
tt0055506,Life Among the Ruins,9/10
tt0055506,great gritty lower class characters,10/10
tt0055506,Another Kitchen Sink,7/10
tt0055506,Melancholy film with brilliant music,10/10
tt0063172,Monster free-for-all: fun stuff,7/10
tt0063172,Great Fun,9/10
tt0063172,What Final Wars Should Have Been,9/10
tt0063172,"Simply tremendous fun,possibly the essential Japanese monster movie",7/10
tt0063172,Operation Monsterland (1968),6/10
tt0063172,back to basics,4/10
tt0063172,"With such a title, there was surprisingly little monster destruction going on...",9/10
tt0063172,Great Godzilla and monster film!,8/10
tt0063172,A true monster mash,8/10
tt0063172,Monster mayhem around the world,7/10
tt0063172,The Buddy System,9/10
tt0063172,Still good after all these years !!,9/10
tt0063172,Calling all Monsters!,6/10
tt0063172,"Monsters, Monsters, Monsters.",7/10
tt0063172,Can we tempt you with an extra helping of kaiju?,8/10
tt0063172,Beautiful,9/10
tt0063172,Multiple monster mayhem,10/10
tt0063172,Destroy EVERYTHING.,5/10
tt0063172,One Of My Goji Faves,10/10
tt0063172,There's a unique way to get them off of Monster Island.,8/10
tt0063172,The original and best giant monster mash!,7/10
tt0063172,Monster release,8/10
tt0045793,A Realistic View of the Army,10/10
tt0045793,"Masterpiece, a lesson in characterisation and story telling.",10/10
tt0045793,"""Re-enlistment blues""",8/10
tt0045793,Pearl and the shells,9/10
tt0045793,A Good Story Well Told,9/10
tt0045793,A World Away...,7/10
tt0045793,Involving Military Soap Opera Elevated by Sturdy Performances from an Offbeat Cast,9/10
tt0045793,Good melodrama but overrated,9/10
tt0045793,Fantastic wartime classic,10/10
tt0045793,Maybe Donna Reed's Best Movie,8/10
tt0045793,The Bugle of Schofield Barracks,10/10
tt0045793,The Temper of Steel,9/10
tt0045793,My Number one all time,6/10
tt0045793,Monty Clift's greatest role?,10/10
tt0045793,"A Serious Sudser, But a Sudser Nonetheless",7/10
tt0045793,"War, in this film, is bigger than people...",7/10
tt0045793,Gritty army-based classic has some great character sub-plots,9/10
tt0045793,Monty steals this film,10/10
tt0045793,Gritty adaptation of sprawling best-seller...but it loses something as a film...,10/10
tt0045793,From Montgomery Clift to Eternity,8/10
tt0045793,Romance & History,6/10
tt0048393,Spanish/French/Switzerland co-production mostly filmed in Spain by the great Orson Welles,7/10
tt0048393,The characters project the suspense of which entertainment is made,8/10
tt0048393,Erasing One's Past,6/10
tt0048393,"Not for Newbies - make this one of the last Welles pictures you see, and you'll love it.",6/10
tt0048393,Let's drink to character,8/10
tt0048393,This movie is a fascinating mess,7/10
tt0048393,Grit your teeth - it gets better!,5/10
tt0048393,"The good, the bad and the ugly",5/10
tt0048393,The usual intriguing but overwrought Welles mess,3/10
tt0048393,"A fun, artistic, insane, and startling film from Orson Welles.",10/10
tt0048393,Welles struggling against the odds,3/10
tt0048393,Radio Eye,8/10
tt0048393,Confidential Report (Where are you Mr Arkadin?),5/10
tt0048393,There are scorpions and there are their victims,4/10
tt0048393,How is this anything like Citizen Kane?!?,10/10
tt0048393,Another muddled story written and directed by Welles...,7/10
tt0048393,The Orient Express of train wrecks,7/10
tt0048393,It's really an amazing movie,7/10
tt0048393,love the style but it is kind of confusing,6/10
tt0048393,The Leader Of The Pack,4/10
tt0045274,"""Wherever you go, I'll be here.""",10/10
tt0045274,Appreciation.,10/10
tt0045274,Neorealism at its best,9/10
tt0045274,I always paid my debts!,8/10
tt0045274,The best of the Italian neo-realist films,10/10
tt0045274,Unbreakable Bonds,9/10
tt0045274,Neo-realist classic,9/10
tt0045274,An examination of the old age we all fear,8/10
tt0045274,There's hardly been a better film ever made,10/10
tt0045274,An obedient dog is a man's best friend.,8/10
tt0045274,An unforgettable masterpiece,10/10
tt0045274,Neorealist Classic (A story of an old man and his dog),9/10
tt0045274,"A Sad Story in Post-War Italy, 1952 . It Could Be in Brazil, 2003",9/10
