review_id,imdb_id,review_title,rating_title
10375,tt0091578,Fascinating look at different classes,8/10
10376,tt0091578,More definite direction needed,3/10
10377,tt0091578,He'll go to college,5/10
10378,tt0088184,"""I put a spell on you...""",10/10
10379,tt0088184,Absorbing Film By Jarmusch,8/10
10380,tt0088184,The Mundanities of Life,8/10
10381,tt0088184,Ironic and Weird Tale of Emptiness and Boredom,8/10
10382,tt0088184,Still good after all these years,10/10
10383,tt0088184,I'm choking the alligator.,8/10
10384,tt0088184,Beautiful uncomfortableness,8/10
10385,tt0088184,Neat little formal exercise,8/10
10386,tt0088184,A seductive character and mileu study,10/10
10387,tt0088184,"A small, sweet masterpiece",8/10
10388,tt0088184,"Not Strange, White",8/10
10389,tt0088184,Independent genius,8/10
10390,tt0088184,Wierdly Wonderful,9/10
10391,tt0088184,Existential quandary,6/10
10392,tt0088184,Because you're mine,10/10
10393,tt0088184,A Change of Scenery Doesn't Guarantee Happiness,2/10
10394,tt0088184,Beautiful simplicity,6/10
10395,tt0088184,Proto-Indie,1/10
10396,tt0088184,Stranger than Paradise,9/10
10397,tt0088184,Unspoken,7/10
10398,tt0095956,A pinnacle of '80s gung ho action cinema,9/10
10399,tt0095956,Rambo Has No Mercy for the Soviets!,9/10
10400,tt0095956,"For what it is, Rambo always satisfies!",8/10
10401,tt0095956,Rambo helps the Mujahideen.,7/10
10402,tt0095956,Best of the Three No Matter What Others Say,8/10
10403,tt0095956,Better Than The Second But Very Uneven,6/10
10404,tt0095956,Surrounding them's out...,8/10
10405,tt0095956,"Underrated Gem - Bad-ass, kick-ass Rambo explosvive blast action movie my personal favorite Rambo film of all time",10/10
10406,tt0095956,A Goal Line Stance in Afghanistan,7/10
10407,tt0095956,Rambo III!,10/10
10408,tt0095956,Great Adventure Action Movie,7/10
10409,tt0095956,CLASSIC RAMBO! GO SLY! ( American A+ Movie) My Ratings 10/10,10/10
10410,tt0095956,Rambo III: Has there ever been a movie that's so beloved and reviled!?!,9/10
10411,tt0095956,"Not terrible, but...",8/10
10412,tt0095956,"Again, never mess with Rambo!",9/10
10413,tt0095956,best movie about a war,10/10
10414,tt0095956,Kick-ass bad-ass action film my absolutely favorite film of all time,7/10
10415,tt0095956,Agony in Afghanistan.,10/10
10416,tt0095956,A Cinematic Masterpiece,10/10
10417,tt0095956,Great comic book action!,9/10
10418,tt0095956,RaMb0,9/10
10419,tt0095956,Definitely much more better than Rambo: First Blood Pt II,10/10
10420,tt0095956,Undead king kong: one person can block millions of masters,10/10
10421,tt0092339,Became most interesting after people stopped paying attention,9/10
10422,tt0092339,"After a Rough First Season, It Became Great",9/10
10423,tt0092339,"Shows like this aren't common, miss this era of TV.",8/10
10424,tt0092339,Got Better As It Went Along,10/10
10425,tt0092339,Ahead of its time,10/10
10426,tt0092339,A Different World,8/10
10427,tt0092339,"A great spin-off from ""The Cosby Show"".",10/10
10428,tt0092339,A pure definition of must-see TV!,10/10
10429,tt0092339,Why can't colleage really be like this on some levels,10/10
10430,tt0092339,One Of The Greatest Shows That Took Place In A College,10/10
10431,tt0092339,The ONLY show that depicted life on a predominately black college,10/10
10432,tt0092339,To a different and definitely interesting world!,10/10
10433,tt0092339,Started bad... became brilliant...,9/10
10434,tt0092339,Don't let the description FOOL you!,10/10
10435,tt0092339,Addictive,7/10
10436,tt0091445,The locust will be back soon...,7/10
10437,tt0091445,A Touching Classic from the Wonderful 80's,8/10
10438,tt0091445,Extraordinary inspiration...,7/10
10439,tt0091445,Underrated teen flick.,8/10
10440,tt0091445,Painfully true to life.,8/10
10441,tt0091445,Heartwarming,8/10
10442,tt0091445,Stands alongside Breakfast Club as an Eighties teen classic,10/10
10443,tt0091445,Reverse Sex Appeal,10/10
10444,tt0091445,What Happened to Keri Green?,10/10
10445,tt0091445,A Touching and Emotional Teen Drama.,9/10
10446,tt0091445,More Than Your Average Brat Pack Movie.,10/10
10447,tt0091445,The story of first HeartBreak,8/10
10448,tt0091445,Above-Average Teen Flick.,7/10
10449,tt0091445,I'm a proud Lucas,10/10
10450,tt0091445,"If you dislike this movie, you have no heart. Corey Haim is absolutely sensational",10/10
10451,tt0091445,Great Film with Lots of DEEP INNER FEELINGS!,9/10
10452,tt0091445,"An 80's teen classic, it reminds you of your high school days. You want to cheer for the underdog!",6/10
10453,tt0091445,"Has all the typical 80s teen movie clichés, but still a great film",6/10
10454,tt0091445,80s classic film,9/10
10455,tt0093428,Stuff my orders! I only kill professionals.,8/10
10456,tt0093428,One of my fav Bond movie.,8/10
10457,tt0093428,Shame Dalton didn't take over sooner,7/10
10458,tt0093428,Dalton makes terrific debut in classic Bond film,8/10
10459,tt0093428,Timothy Dalton brings back the danger in Bond,8/10
10460,tt0093428,Love The New Bond,10/10
10461,tt0093428,Great intro to Timothy Dalton's Bond,8/10
10462,tt0093428,8 - Great,10/10
10463,tt0093428,Dalton's Debut: Back to Fleming!,8/10
10464,tt0093428,A New Era Dawns...Temporarily.,7/10
10465,tt0093428,The best spy movie Timothy Dalton is the finest James Bond 007,9/10
10466,tt0093428,Ian Fleming's James Bond 007 Returns At Last!,10/10
10467,tt0093428,"Licence to Kill was better, but this is still above-average Bond",6/10
10468,tt0093428,"Signals the end of the old 007, and the birth of the new one.",7/10
10469,tt0093428,"Not only a great Bond movie, but a great spy thriller.",9/10
10470,tt0093428,"Not really breathing a gigantic amount of new life into the franchise, but still an alright watch",7/10
10471,tt0093428,"""Don't think. Just let it happen.""",6/10
10472,tt0093428,A Serious Subtle Approach,10/10
10473,tt0093428,A Dark and Serious Effort,10/10
10474,tt0093428,Timothy Dalton's first entry in which faces dangerous adventures around the world,10/10
10475,tt0093428,Dalton's first is a good one,9/10
10476,tt0098725,"Saw this film a long time ago, but remember it like it was yesterday",7/10
10477,tt0098725,a unique vision,8/10
10478,tt0098725,Jane Campion film,6/10
10479,tt0098725,Things couldn't get crazier,10/10
10480,tt0098725,hilarious and unusual,7/10
10481,tt0098725,quirky psychoanalysis of two sisters,10/10
10482,tt0098725,Jane Campion's first theatrical feature explores a dysfunctional family,7/10
10483,tt0098725,Campion's Brilliant Direction Works Again,10/10
10484,tt0098725,Jane Campion's Best Film,8/10
10485,tt0098725,original and idiosyncratic,6/10
10486,tt0098725,One sees Jane Campion's great potential in this film,5/10
10487,tt0098725,Beating Yourself Up,1/10
10488,tt0098725,Uneven melodrama,9/10
10489,tt0098725,"Excruciatingly bad... did the same director actually make ""The Piano""?!",9/10
10490,tt0098725,A quiet startling gem.,4/10
10491,tt0098725,Who's afraid of her Family Tree?,2/10
10492,tt0098725,Whada bunch of crap!,8/10
10493,tt0098725,Pretentious disjointed mess,1/10
10494,tt0098725,Jane Campion's Best Film,8/10
10495,tt0098725,Warning! Extreme Tedium Ahead,8/10
10496,tt0098725,And I thought my family...,3/10
10497,tt0098725,Offbeat Australian fare.,8/10
10498,tt0205612,A Portrait of an Artist,9/10
10499,tt0205612,humanistic life,7/10
10500,tt0205612,As much emotion as one heart can hold,7/10
10501,tt0205612,"a writer's life, and not exactly a bed of roses",7/10
10502,tt0205612,Interesting biography of Janet Frame,9/10
10503,tt0205612,a kindred spirit in janet frame...,7/10
10504,tt0205612,It's a hard knock life..,8/10
10505,tt0205612,Another fine example of extraordinary talent from NZ!,10/10
10506,tt0205612,A Biography of Beauty,7/10
10507,tt0205612,Untethered Butterfly,7/10
10508,tt0205612,Easily one of my favorite films of the 90's.,5/10
10509,tt0205612,Who Is The Madwoman?,10/10
10510,tt0205612,Story of NZ's famous writer Janet Frame,7/10
10511,tt0205612,A fine profile of a courageous woman,8/10
10512,tt0205612,I Don't Get It,8/10
10513,tt0205612,"An excellent, award-winning mini-series.",10/10
10514,tt0205612,A good film but an oppressive experience,10/10
10515,tt0205612,Filled with many short snippets of scenes,6/10
10516,tt0205612,Impossible to dislike,10/10
10517,tt0205612,One of best movies ever,10/10
10518,tt0205612,"A rare, excellent biopic - with wonderful, subtle humour",1/10
10519,tt0101258,A tone poem about longing and one's search for identity,9/10
10520,tt0101258,The search continues...as does life...until it suddenly stops,7/10
10521,tt0101258,Going into orbit in the city that never sleeps..,10/10
10522,tt0101258,"Excellent character studies, though not an especially enjoyable film to watch",6/10
10523,tt0101258,The bird that never lands goes down a path of self-destruction,9/10
10524,tt0101258,Challenging but the payoff is worthwhile,10/10
10525,tt0101258,It's Alright,7/10
10526,tt0101258,three beautiful stories in one about quests for friendship - my favourite WKW,6/10
10527,tt0101258,"A tragic, supreme meditation on youth, with an impressionable cast",10/10
10528,tt0101258,Fluid Tattoos on the Insides of Skin,6/10
10529,tt0101258,What to make of the last scene....,10/10
10530,tt0101258,My favorite Wong Kar Wai movie,9/10
10531,tt0101258,"Typical Wong Kar-Wai, but certainly not his best film",5/10
10532,tt0101258,relationships in old Hong Kong,8/10
10533,tt0101258,First masterpiece from Wong Kar-Wai.,9/10
10534,tt0101258,A film with life of its own,9/10
10535,tt0101258,"Stylistic, but lacking warmth",10/10
10536,tt0101258,Oxygen for a heart,6/10
10537,tt0089374,stunt-filled Hong Kong action-comedy,8/10
10538,tt0089374,Awesome Jackie Chan cop flick!,9/10
10539,tt0089374,"Great stunts, some laughs and a reasonably good story start a solid series for Chan",6/10
10540,tt0089374,Possibly the most essential Jackie Chan movie,10/10
10541,tt0089374,First entry in Police Story saga with Jackie Chan as brave and likable cop,7/10
10542,tt0089374,Jackie Chan's Masterpiece?,7/10
10543,tt0089374,"Great start, brilliant finale, but the stuff in-between",8/10
10544,tt0089374,"Wow - this is the best Jackie Chan film of the 80s, bar none",10/10
10545,tt0089374,CHARLIE CHAPLIN WITH A BLACK-BELT...A STAR IS BORN...CHARMING CHAN DELIVERS & THEN SOME,10/10
10546,tt0089374,jaw dropping real stunts,9/10
10547,tt0089374,Awesome!,8/10
10548,tt0089374,An easy contender for Jackie's best movie,10/10
10549,tt0089374,Police Story can actually compete with the all-time great action flicks.,7/10
10550,tt0089374,Amongst Jackie Chan's best,6/10
10551,tt0089374,My second favorite Jackie Chan movie,9/10
10552,tt0089374,Great Action Film,9/10
10553,tt0089374,Outstanding,10/10
10554,tt0089374,Police Story,7/10
10555,tt0089374,Arguably Chan's Best Movie By Far,9/10
10556,tt0087957,Eau-de-Eighties!,9/10
10557,tt0087957,Excellent soundtrack!,5/10
10558,tt0087957,Much undervalued film,6/10
10559,tt0087957,That's not Lake Minnetonka...,10/10
10560,tt0087957,Prince has gained 4 new fans!!,6/10
10561,tt0087957,Prince is the man! Minneapolis funk 80s style!,10/10
10562,tt0087957,A Fun Film,10/10
10563,tt0087957,some great music and reasonable attempts at acting,8/10
10564,tt0087957,Purple Eighties!!,7/10
10565,tt0087957,Prince shows what he's made of,10/10
10566,tt0087957,An invaluable piece of eighties culture,10/10
10567,tt0087957,Purple reign,9/10
10568,tt0087957,one of the greatest musicals ever made...seriously,7/10
10569,tt0087957,Tops,9/10
10570,tt0087957,"Love it, Love it, LOVE IT!",8/10
10571,tt0087957,I love this movie!,7/10
10572,tt0087957,"Forget the Film, Get the Soundtrack",3/10
10573,tt0087957,Iconic 80's Rock fantasy!!! I love it!!!,10/10
10574,tt0087957,Purple ...,2/10
10575,tt0087957,I'm very glad to have finally watched the late Prince's Purple Rain!,8/10
10576,tt0087957,A masterclass in misogyny,10/10
10577,tt0090021,A fun horror film,7/10
10578,tt0090021,Once Bitten...Somewhat Smitten,8/10
10579,tt0090021,"A fun, low-key horror",7/10
10580,tt0090021,Entertaining Werewolf Movie,8/10
10581,tt0090021,One of my all-time favorites...,6/10
10582,tt0090021,"Good rendition about King's notorious novella , being stunningly narrated , well performed and professionally directed",10/10
10583,tt0090021,This this easily my all time favorite werewolf movie,7/10
10584,tt0090021,"""Holy jumped-up Jesus palomino!""",7/10
10585,tt0090021,Very Underrated,7/10
10586,tt0090021,Decent werewolf film.,8/10
10587,tt0090021,a campy good time,6/10
10588,tt0090021,This werewolf sure knows how to bludgeon someone with a baseball.,8/10
10589,tt0090021,duality of man,8/10
10590,tt0090021,Slight werewolf tale from the pen of Stephen King,8/10
10591,tt0090021,Entertaining werewolf horror outing,10/10
10592,tt0090021,Effective Werewolf Film That's Still A Lot of Fun,10/10
10593,tt0090021,BANG! This movie was no misfire,10/10
10594,tt0090021,Great werewolf movie.,10/10
10595,tt0090021,Silver Shining Hope,8/10
10596,tt0090021,I Love Werewolf Movies - And This Is My Favourite Of Them All,7/10
10597,tt0090967,"""Yeah, it's a sad and beautiful world, pal.""",8/10
10598,tt0090967,A Pure Joy,8/10
10599,tt0090967,"No action, all mood – but it goes down like a cool beer on a hot summer evening",9/10
10600,tt0090967,Excellent - quirkily funny and engaging,9/10
10601,tt0090967,All the elements that make a Jarmusch film come together to create a beautiful story,8/10
10602,tt0090967,atmospheric without much tension,6/10
10603,tt0090967,Really contemplative,6/10
10604,tt0090967,"Cult-Indie for the Fans, Boring Film for the Others",8/10
10605,tt0090967,"Jarmusch's character experiment around lawlessness, fortune and companionship",8/10
10606,tt0090967,Excellent early Jarmusch,9/10
10607,tt0090967,Brilliant and awesome!,4/10
10608,tt0090967,Ceaseless Boredom,8/10
10609,tt0090967,Down by Law,6/10
10610,tt0090967,"A bit slow at times, but generally good",5/10
10611,tt0090967,self-consciously cool,10/10
10612,tt0090967,Subtle grace masquerades as jail-break film,10/10
10613,tt0090967,Brilliant in every way,6/10
10614,tt0090967,"Jim Jarmusch may be an acquired taste, but he's an interesting acquired taste.",8/10
10615,tt0090967,Another great movie by Jim Jarmusch,9/10
10616,tt0090967,Fascinating filmmaking far away from Hollywood,6/10
10617,tt0090967,Simple But Memorable,8/10
10618,tt0090967,Down by law: An ideal film for you if you want to discover Jim Jarmusch.,9/10
10619,tt0090967,spoliers........ trust,10/10
10620,tt0094894,"the Old, the new, and the unbreakable",9/10
10621,tt0094894,An Important Piece of American History,7/10
10622,tt0094894,A surprisingly very good and very underrated movie.,8/10
10623,tt0094894,Unflinching,8/10
10624,tt0094894,"Great Acting, Great Directing",10/10
10625,tt0094894,Classic,7/10
10626,tt0094894,"An intense, powerful movie...",6/10
10627,tt0094894,"Leans too heavily on action and police movie clichés, but generally effective.",5/10
10628,tt0094894,Performances Make the Film,6/10
10629,tt0094894,"This movie expose the true colors of LA Gang Warfare and the Cops that fought to stop it, because of that, it was an alright movie.",8/10
10630,tt0094894,Tries To Be A Social Commentary Film But Fails,7/10
10631,tt0094894,A Beauty Pageant Winner and the Rico Suave Guy as Gang Members,5/10
10632,tt0094894,"""Colors, Colors, Colors, Colors, Colors...""",9/10
10633,tt0094894,The LA Gang Wars And The Cops Who Respond,5/10
10634,tt0094894,Penn & Duvall were Great Together,10/10
10635,tt0094894,Interesting depiction of gangs in LA... good performances,7/10
10636,tt0094894,Color this Cliché **1/2,8/10
10637,tt0094894,"Colors is a classic gang film in that it came before Menace II Society and Boyz N the Hood, but that's about all.",7/10
10638,tt0094894,Classic hood movie,7/10
10639,tt0094894,One Hell Of A War!,7/10
10640,tt0092067,"Absolutely beautiful, and one of Studio Ghibli's most imaginative works",10/10
10641,tt0092067,"A visually impressive and engaging adventure with a solid narrative, characters and voice-work  great fun",10/10
10642,tt0092067,You need a 20 out of 10 ratings to rate Miyazaki's films,8/10
10643,tt0092067,Steampunk Animation Pioneering...,10/10
